day,date,time,beg_time,end_time,id,session,type,url,sponsor,beg_time_round,end_time_round
Wed,8/5/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,283,Theoretical Advances in Deep Learning,Invited Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219277,"IMS, Section on Nonparametric Statistics, International Indian Statistical Association",10,12
Wed,8/5/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,284,Statistical Learning for Dependent and Complex Data: New Directions and Innovation,Invited Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219316,"Section on Statistics in Marketing, Business and Economic Statistics Section, Section on Statistical Learning and Data Science",10,12
Wed,8/5/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,285,Statistical Inference for Probabilistic Graphical Models with Applications,Invited Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219324,"ENAR, Section on Statistical Learning and Data Science, Biometrics Section",10,12
Wed,8/5/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,286,Learning Networks from Point Processes: Neuronal Connectivity Networks and Beyond,Invited Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219337,"Section on Statistical Learning and Data Science, IMS, ENAR",10,12
Wed,8/5/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,287,Current and Future Challenges in Analyzing Composite Endpoints,Invited Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219341,"Lifetime Data Science Section, Biometrics Section, IMS",10,12
Wed,8/5/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,288,The New Era of Ecological Statistics,Invited Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219359,"Section on Statistics and the Environment, Caucus for Women in Statistics, Section on Bayesian Statistical Science",10,12
Wed,8/5/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,289,Data for the Public Good: Statistical Humanitarian Groups Making a Difference for Their Clients/Partners,Invited Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219362,"Statistics Without Borders, Committee on Scientific Freedom and Human Rights",10,12
Wed,8/5/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,290,How the Council of Professional Associations on Federal Statistics Advances Excellence in Federal Statistics,Invited Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219374,"Government Statistics Section, Social Statistics Section, Survey Research Methods Section",10,12
Wed,8/5/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,291,"Communicating Statistical Concepts in the Classroom, to the Public, and Beyond",Invited Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219384,"Section on Statistics and Data Science Education, Section on Statistical Consulting, Section on Statistical Graphics",10,12
Wed,8/5/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,292,"Nonparametric and High-Dimensional Bayes: Uncertainty Quantification, Computation, and Posterior Contraction",Invited Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219415,"IMS, International Society for Bayesian Analysis (ISBA)",10,12
Wed,8/5/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,293,Advances in the Analysis of Competing and Semi-Competing Risks Data in Medical Research,Invited Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219436,"Biometrics Section, Committee on Applied Statisticians, Statistical and Applied Mathematical Sciences Institute, Lifetime Data Science Section",10,12
Wed,8/5/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,294,Journal of Quantitative Analysis in Sports,Invited Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219488,Journal of Quantitative Analysis in Sports,10,12
Wed,8/5/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,295,Machine Learning in Finance,Invited Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219489,JBES-Journal of Business & Economic Statistics,10,12
Wed,8/5/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,296,COPSS Elizabeth L. Scott Lecture,Invited Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219536,Elizabeth L. Scott Award,10,12
Wed,8/5/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,297,Models for Mentoring,Invited Panel,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219294,"Mu Sigma Rho, Section on Statistics and Data Science Education, Stats. Partnerships Among Academe Indust. & Govt. Committee",10,12
Wed,8/5/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,298,Confirmatory Adaptive Designs in Action: Recent Advances in Statistical Frameworks and Operational Models,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219264,Biopharmaceutical Section,10,12
Wed,8/5/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,299,Machine Learning in Causal Inference with Applications in Complicated Settings ,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219283,"Biometrics Section, ENAR, Section on Statistical Learning and Data Science",10,12
Wed,8/5/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,300,The Appeal of Quantum Computing in Statistical Science,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219325,"Quantum Computing in Statistics and Machine Learning, Section on Statistical Computing, Biometrics Section",10,12
Wed,8/5/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,301,Natural Language Processing Applications in Defense and National Security,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219474,"Section on Statistics in Defense and National Security, Text Analysis Interest Group, Section on Statistical Learning and Data Science, Section on Statistical Computing",10,12
Wed,8/5/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,302,Statistical Methods for Data Integration,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219554,"International Chinese Statistical Association, Biometrics Section, ENAR",10,12
Wed,8/5/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,303,Recent Developments on Order-Related Designs and Inferences,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219568,"Korean International Statistical Society, Survey Research Methods Section, Section on Nonparametric Statistics",10,12
Wed,8/5/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,304,Extrapolation as a Default Strategy in Pediatric Drug Development: Implications to Clinical Trial Designs and Statistical Analysis ,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219582,"Biopharmaceutical Section, Health Policy Statistics Section, Biometrics Section",10,12
Wed,8/5/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,305,Asymmetry in Objectives and Samples for Classification and Multiple Testing ,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219590,"WNAR, IMS, Biometrics Section",10,12
Wed,8/5/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,306,Algorithmic and Inferential Advances in Univariate and Multivariate Tuning-Parameter-Free Nonparametric Procedures,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219591,"Section on Statistical Learning and Data Science, Section on Nonparametric Statistics, IMS",10,12
Wed,8/5/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,307,Advanced Survival Analysis Tools for Statistical Learning from Complex Scientific Studies,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219623,"Lifetime Data Science Section, Biometrics Section, ENAR",10,12
Wed,8/5/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,308,Data Integration in 21st Century Government Surveys,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219643,"Government Statistics Section, Survey Research Methods Section, Social Statistics Section",10,12
Wed,8/5/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,309,Interface Between Machine Learning and Uncertainty Quantification,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219652,"Uncertainty Quantification in Complex Systems Interest Group, Section on Physical and Engineering Sciences, Section on Statistical Learning and Data Science, Quality and Productivity Section",10,12
Wed,8/5/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,310,Modern Approaches to Small Area Estimation with Spatial Modeling and Machine Learning,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219654,"Survey Research Methods Section, Government Statistics Section, Section on Bayesian Statistical Science",10,12
Wed,8/5/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,311,Modern Statistical Methods for Imaging Genomics,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219668,"Section on Statistics in Imaging, Biometrics Section, International Indian Statistical Association",10,12
Wed,8/5/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,312,Bayesian Variable Selection: When Horseshoe Meets Nonlocal,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219689,Section on Bayesian Statistical Science,10,12
Wed,8/5/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,313,Data Analytics and Visualization: Advances and Challenges,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219711,"Section on Statistical Graphics, Biopharmaceutical Section, Statistics and Pharmacometrics Interest Group",10,12
Wed,8/5/2020,10:00 AM - 11:50 PM,10:00 AM,11:50 PM,314,Statistical Advancements in Neurodegeneration Trial Designs and Analyses,Topic Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219729,"Section for Statistical Programmers and Analysts, Biopharmaceutical Section, Biometrics Section, Committee on Applied Statisticians",10,24
Wed,8/5/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,315,Statistics Education Research: Opportunities for Dissemination,Topic Contributed Panel,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219543,"Section on Statistics and Data Science Education, Section on Teaching of Statistics in the Health Sciences",10,12
Wed,8/5/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,316,Statistical Leadership for the Future of Healthcare Industry,Topic Contributed Panel,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219607,"Caucus for Women in Statistics, Biopharmaceutical Section, Committee on Career Development, Biometrics Section",10,12
Wed,8/5/2020,10:00 AM - 11:50 AM,10:00 AM,11:50 AM,317,Methods for Fostering Student Engagement in Online Statistics Courses,Topic Contributed Panel,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219657,"Section on Teaching of Statistics in the Health Sciences, Section on Statistics and Data Science Education",10,12
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,318,Statistical and Network Modeling in Defense and National Security,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219799,Section on Statistics in Defense and National Security,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,319,Innovative Approaches to the Study of an Epidemic,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219800,Section on Statistics in Epidemiology,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,320,Methods Tailored to Unique Data and Trial Features,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219805,"Section on Medical Devices and Diagnostics, Biopharmaceutical Section, Biometrics Section",10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,321,Survey Estimation,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219808,Government Statistics Section,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,322,Novel Statistical Methods for Current Health Policy Issues,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219812,Health Policy Statistics Section,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,323,Estimating Treatment Effects: Applications in Health Policy,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219814,Health Policy Statistics Section,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,324,"Causal Inference, Empirical Bayes and Related Topics in Regression",Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219819,IMS,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,325,Analysis of Bioscience Data,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219824,International Chinese Statistical Association,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,326,Statistical Genetics IV ,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219828,Section on Statistics in Genomics and Genetics,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,327,Statistical Methods in Epigenetics,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219835,Section on Statistics in Genomics and Genetics,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,328,Statistical Methods for Multi-Omics Data Integration,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219837,Section on Statistics in Genomics and Genetics,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,329,Prediction and Performance: Applications of Statistics in Sports,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219844,Section on Statistics in Sports,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,330,Making Sense of Network Data and Randomized Response,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219847,Social Statistics Section,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,331,Cluster Detection in Big Data,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219852,Mental Health Statistics Section,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,332,Recent Advances in Analysis with Missing Data,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219854,Survey Research Methods Section,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,333,"Topics in Reliability, Data Visualization and Modeling",Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219858,Quality and Productivity Section,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,334,New Methods for Survey Weighting and Variance Estimation,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219862,Survey Research Methods Section,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,335,Spatial Smoothing and Bayesian Uncertainty Quantification,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219874,Section on Bayesian Statistical Science,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,336,Nonparametric Test in Unusual Data Structure or of Independence,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219877,Section on Nonparametric Statistics,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,337,Approaches for Modeling Clustered and Longitudinal Data,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219885,Biometrics Section,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,338,Semiparametric and Non-Parametric Methods in Survival Analysis,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219890,"Biometrics Section, Lifetime Data Science Section",10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,339,Individual Treatment Rule and Precision Medicine,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219891,Biometrics Section,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,340,Novel Methods for Microbiome and Metabolomic Disease,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219892,Biometrics Section,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,341,"Topics in Adaptive Designs: Sample Size, Randomization and Related Topics",Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219894,Biopharmaceutical Section,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,342,Clinical Trial Design: Statistical Methods and Applications in Oncology ,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219899,Biopharmaceutical Section,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,343,"Longitudinal Analysis, Clinical Trial Design, and Other Topics in Biopharmaceutical Statistics",Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219900,Biopharmaceutical Section,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,344,Methods in Financial Econometrics,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219912,Business and Economic Statistics Section,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,345,Time Series and High-Dimensional Data,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219913,Business and Economic Statistics Section,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,346,"Time Series: Stationarity, Non-Stationarity, Cointegration, ARCH Models, and GARCH Models",Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219915,Business and Economic Statistics Section,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,347,Nonparametric Hybrid Methods,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219922,Section on Nonparametric Statistics,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,348,Statistical Engineering and Applications in Physical Sciences,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219924,"Section on Physical and Engineering Sciences, Quality and Productivity Section",10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,349,Novel Distributions and Tests,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219926,Section on Physical and Engineering Sciences,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,350,Bayesian Modeling and Simulation,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219932,Section on Statistical Computing,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,351,Variable Selection and Computationally Intensive Methods,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219933,Section on Statistical Computing,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,352,Section on Statistical Consulting CPapers 1,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219934,"Section on Statistical Consulting, Text Analysis Interest Group",10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,353,Visual Stories That Count!,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219935,"Section on Statistical Graphics, Text Analysis Interest Group",10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,354,Multivariate Analysis and Graphical Models,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219936,Section on Statistical Learning and Data Science,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,355,Modern Model Selection,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219937,Section on Statistical Learning and Data Science,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,356,Statistical Learning: Methods and Applications,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219952,"Section on Statistical Learning and Data Science, Text Analysis Interest Group",10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,357,Contemporary Multivariate Methods,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219953,Section on Statistical Learning and Data Science,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,358,New Concepts and Activities for Teaching Statistics,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219955,Section on Statistics and Data Science Education,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,359,Advances in Spatial and Spatio-Temporal Statistics,Contributed Papers,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219961,Section on Statistics and the Environment,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,360,Contributed Poster Presentations: Section on Bayesian Statistical Science,Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=219790,Section on Bayesian Statistical Science,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,361,Contributed Poster Presentations: Section on Nonparametric Statistics,Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=220076,Section on Nonparametric Statistics,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,362,Contributed Poster Presentations: Section on Physical and Engineering Sciences,Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=220077,Section on Physical and Engineering Sciences,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,363,Contributed Poster Presentations: IMS,Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=220078,IMS,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,364,Contributed Poster Presentations: International Chinese Statistical Association,Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=220079,International Chinese Statistical Association,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,365,Contributed Poster Presentations: Korean International Statistical Society,Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=220080,Korean International Statistical Society,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,366,Contributed Poster Presentations: Section on Statistics in Defense and National Security,Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=220081,Section on Statistics in Defense and National Security,10,14
Wed,8/5/2020,10:00 AM - 2:00 PM,10:00 AM,2:00 PM,367,Contributed Poster Presentations: ENAR,Contributed Poster Presentations,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=220082,ENAR,10,14
Wed,8/5/2020,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,368,SPEED: Section on Statistics in Sports Undergraduate Research Competition and Survey Research Methods Part 2,Topic Contributed Tours,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/ActivityDetails.cfm?SessionID=220095,"Survey Research Methods Section, Section on Statistics in Sports",10,13
Wed,8/5/2020,12:00 PM - 1:00 PM,12:00 PM,1:00 PM,369,Health Policy Statistics Section Lunchtime Speaker,Roundtable,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/index.cfm,Health Policy Statistics Section,12,13
Wed,8/5/2020,12:00 PM - 1:00 PM,12:00 PM,1:00 PM,370,Biopharmaceutical Section P.M. Roundtable Discussion,Roundtable,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/index.cfm,Biopharmaceutical Section,12,13
Wed,8/5/2020,12:00 PM - 1:00 PM,12:00 PM,1:00 PM,371,Health Policy Statistics Section P.M. Roundtable Discussion,Roundtable,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/index.cfm,Health Policy Statistics Section,12,13
Wed,8/5/2020,12:00 PM - 1:00 PM,12:00 PM,1:00 PM,372,Quality and Productivity Section P.M. Roundtable Discussion,Roundtable,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/index.cfm,Quality and Productivity Section,12,13
Wed,8/5/2020,12:00 PM - 1:00 PM,12:00 PM,1:00 PM,373,Section on Bayesian Statistical Science A.M. Roundtable Discussion,Roundtable,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/index.cfm,Section on Bayesian Statistical Science,12,13
Wed,8/5/2020,12:00 PM - 1:00 PM,12:00 PM,1:00 PM,374,Section on Risk Analysis P.M. Roundtable Discussion,Roundtable,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/index.cfm,Section on Risk Analysis,12,13
Wed,8/5/2020,12:00 PM - 1:00 PM,12:00 PM,1:00 PM,375,Section on Statistical Consulting P.M. Roundtable Discussion,Roundtable,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/index.cfm,Section on Statistical Consulting,12,13
Wed,8/5/2020,12:00 PM - 1:00 PM,12:00 PM,1:00 PM,376,Section on Statistics in Imaging P.M. Roundtable Discussion,Roundtable,https://ww2.amstat.org/meetings/jsm/2020/onlineprogram/index.cfm,Section on Statistics in Imaging,12,13
